exp,seed,domain,mode,fault_tag,n_episodes,mean_return,std_return,success_rate,violation_rate,mean_ep_len,fail_rate,mean_energy,total_timesteps,actuator_dr_range,goal_x_min,goal_x_max,goal_tolerance,fault_goal_x_min,fault_goal_x_max,fault_goal_tolerance,friction_range,safety_max_pitch,safety_max_vspeed,safety_terminate,fault_strength,fault_indices,fault_start_step
MSR_fast_resDR,2,target,eval_goal,,100,236.14775524114674,38.75248602470343,1.0,0.0,151.61,0.0,100.45097214972513,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.7_t0,100,244.77710165694415,44.12738789955,1.0,0.0,152.33,0.0,94.41631086893962,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.7_t50,100,244.90451628706614,44.565408329247276,1.0,0.0,152.56,0.0,92.5796286699694,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.7_t150,100,244.71097594656868,44.96564222514844,1.0,0.0,152.63,0.0,91.3199937435166,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.5_t0,100,245.29792511991542,43.50215027656017,1.0,0.0,152.36,0.0,96.87081753891368,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.5_t50,100,245.35622005865372,44.03872423587347,1.0,0.0,152.64,0.0,95.08443633494258,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.5_t150,100,244.71420340221408,44.963392842013974,1.0,0.0,152.63,0.0,91.5685753951742,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.3_t0,100,245.5629104095991,43.73342224431697,1.0,0.0,152.53,0.0,102.2003181030252,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.3_t50,100,244.71131401320497,44.11287667388145,1.0,0.0,152.07,0.0,100.02253162188747,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a0_s0.3_t150,100,244.62271922553126,45.046958933369034,1.0,0.0,152.59,0.0,92.00340760957879,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.7_t0,100,245.96587238011202,43.48936506465155,1.0,0.0,153.08,0.0,95.35622166149624,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.7_t50,100,245.93210786702673,43.82125290843901,1.0,0.0,153.02,0.0,96.75846123561904,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.7_t150,100,244.7206634010929,44.89799503412715,1.0,0.0,152.64,0.0,91.41548530125837,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.5_t0,100,245.57002444838855,44.72119621315617,1.0,0.0,152.79,0.0,101.70156468181885,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.5_t50,100,245.11926324172364,44.54914885823177,1.0,0.0,152.47,0.0,102.9656122778749,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.5_t150,100,244.857819725336,44.84688865568324,1.0,0.0,152.7,0.0,91.75760229306375,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.3_t0,100,247.08546027816675,42.85732363870968,1.0,0.0,153.45,0.0,112.12633669766714,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.3_t50,100,245.68475963905578,41.58818451588125,1.0,0.0,152.45,0.0,110.71315825331084,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a1_s0.3_t150,100,245.00523831808667,44.77479757461138,1.0,0.0,152.77,0.0,92.33979851107077,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.7_t0,100,167.91047747181682,116.5345752636173,0.53,0.0,140.5,0.47,86.8570328199779,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.7_t50,100,168.3752992195833,116.74599160477193,0.53,0.0,140.71,0.47,86.78662892256857,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.7_t150,100,244.65566145760684,44.94901408474104,1.0,0.0,152.61,0.0,91.33148869004123,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.5_t0,100,143.33730117566537,120.62382960295925,0.42,0.0,133.23,0.5800000000000001,80.11184639279497,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.5_t50,100,144.1863496695818,120.02027505797226,0.43,0.0,133.08,0.5700000000000001,77.42167961958243,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.5_t150,100,244.62189132104143,44.98162692958191,1.0,0.0,152.6,0.0,91.49940835209992,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.3_t0,100,131.24817438576142,122.21099960648469,0.39,0.0,127.5,0.61,75.21484143372058,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.3_t50,100,126.90186042545247,121.58730444289883,0.36,0.0,126.93,0.64,67.75515069854329,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_resDR,2,target,eval_fault_goal,a2_s0.3_t150,100,244.6103666122627,44.92690697335402,1.0,0.0,152.6,0.0,91.7852461618321,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
